Season,StartDate,TeamID,ConfAbbrev,Description,RegionW,RegionX,RegionY,RegionZ
2001,2000-10-30,3137,patriot,Patriot League,East,Midwest,Mideast,West
2001,2000-10-30,3138,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3139,mw_coll,Midwestern Collegiate Conference,East,Midwest,Mideast,West
2001,2000-10-30,3140,mwc,Mountain West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3141,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3142,big_west,Big West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3143,pac_ten,Pacific-10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3144,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3145,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3147,ind,Independent,East,Midwest,Mideast,West
2001,2000-10-30,3148,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3149,big_south,Big South Conference,East,Midwest,Mideast,West
2001,2000-10-30,3150,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3151,southern,Southern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3152,mid_cont,Mid-Continent Conference,East,Midwest,Mideast,West
2001,2000-10-30,3153,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3155,acc,Atlantic Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3156,mw_coll,Midwestern Collegiate Conference,East,Midwest,Mideast,West
2001,2000-10-30,3157,big_south,Big South Conference,East,Midwest,Mideast,West
2001,2000-10-30,3158,southern,Southern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3159,patriot,Patriot League,East,Midwest,Mideast,West
2001,2000-10-30,3160,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3161,mwc,Mountain West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3162,ivy,Ivy League,East,Midwest,Mideast,West
2001,2000-10-30,3163,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3164,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3165,ivy,Ivy League,East,Midwest,Mideast,West
2001,2000-10-30,3166,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3168,big_west,Big West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3169,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3170,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3171,ivy,Ivy League,East,Midwest,Mideast,West
2001,2000-10-30,3172,southern,Southern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3173,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3174,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3175,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3176,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3177,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3178,mw_coll,Midwestern Collegiate Conference,East,Midwest,Mideast,West
2001,2000-10-30,3179,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3180,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3181,acc,Atlantic Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3182,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3183,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3184,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3185,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3186,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3187,caa,Colonial Athletic Association,East,Midwest,Mideast,West
2001,2000-10-30,3189,big_south,Big South Conference,East,Midwest,Mideast,West
2001,2000-10-30,3190,southern,Southern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3191,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3192,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3193,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3194,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3196,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3197,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3198,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3199,acc,Atlantic Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3200,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3201,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3202,southern,Southern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3203,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3204,southern,Southern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3206,caa,Colonial Athletic Association,East,Midwest,Mideast,West
2001,2000-10-30,3207,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3208,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3209,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3210,acc,Atlantic Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3211,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3212,swac,Southwest Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3214,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3216,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3217,ivy,Ivy League,East,Midwest,Mideast,West
2001,2000-10-30,3218,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3219,big_south,Big South Conference,East,Midwest,Mideast,West
2001,2000-10-30,3220,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3221,patriot,Patriot League,East,Midwest,Mideast,West
2001,2000-10-30,3222,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3224,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3225,big_west,Big West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3226,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3227,mw_coll,Midwestern Collegiate Conference,East,Midwest,Mideast,West
2001,2000-10-30,3228,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3229,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3231,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3232,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3233,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3234,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3235,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3237,mid_cont,Mid-Continent Conference,East,Midwest,Mideast,West
2001,2000-10-30,3238,swac,Southwest Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3239,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3240,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3241,caa,Colonial Athletic Association,East,Midwest,Mideast,West
2001,2000-10-30,3242,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3243,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3245,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3246,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3247,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3248,patriot,Patriot League,East,Midwest,Mideast,West
2001,2000-10-30,3249,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3250,patriot,Patriot League,East,Midwest,Mideast,West
2001,2000-10-30,3251,big_south,Big South Conference,East,Midwest,Mideast,West
2001,2000-10-30,3253,big_west,Big West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3254,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3256,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3257,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3258,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3259,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3260,mw_coll,Midwestern Collegiate Conference,East,Midwest,Mideast,West
2001,2000-10-30,3261,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3263,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3264,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3265,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3266,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3267,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3268,acc,Atlantic Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3269,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3270,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3271,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3272,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3273,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3274,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3275,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3276,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3277,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3278,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3279,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3280,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3281,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3282,mid_cont,Mid-Continent Conference,East,Midwest,Mideast,West
2001,2000-10-30,3283,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3284,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3285,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3286,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3287,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3288,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3290,swac,Southwest Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3291,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3292,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3293,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3296,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3298,patriot,Patriot League,East,Midwest,Mideast,West
2001,2000-10-30,3299,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3301,acc,Atlantic Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3304,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3305,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3306,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3307,mwc,Mountain West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3308,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3309,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3310,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3311,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3313,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3314,acc,Atlantic Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3317,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3318,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3319,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3320,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3321,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3322,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3323,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3324,mid_cont,Mid-Continent Conference,East,Midwest,Mideast,West
2001,2000-10-30,3325,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3326,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3328,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3329,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3330,caa,Colonial Athletic Association,East,Midwest,Mideast,West
2001,2000-10-30,3331,mid_cont,Mid-Continent Conference,East,Midwest,Mideast,West
2001,2000-10-30,3332,pac_ten,Pacific-10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3333,pac_ten,Pacific-10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3334,big_west,Big West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3335,ivy,Ivy League,East,Midwest,Mideast,West
2001,2000-10-30,3336,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3337,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3338,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3339,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3340,big_sky,Big Sky Conference,East,Midwest,Mideast,West
2001,2000-10-30,3341,swac,Southwest Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3343,ivy,Ivy League,East,Midwest,Mideast,West
2001,2000-10-30,3344,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3345,big_ten,Big Ten Conference,East,Midwest,Mideast,West
2001,2000-10-30,3346,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3347,big_south,Big South Conference,East,Midwest,Mideast,West
2001,2000-10-30,3348,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3349,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3350,caa,Colonial Athletic Association,East,Midwest,Mideast,West
2001,2000-10-30,3351,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3352,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3353,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3354,meac,Mid-Eastern Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3356,mvc,Missouri Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3357,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3358,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3359,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3360,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3361,mwc,Mountain West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3362,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3363,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3364,big_west,Big West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3365,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3368,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3369,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3371,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3372,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3373,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3374,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3375,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
2001,2000-10-30,3376,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3378,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3379,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3380,swac,Southwest Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3381,mid_cont,Mid-Continent Conference,East,Midwest,Mideast,West
2001,2000-10-30,3382,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3383,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3384,nec,Northeast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3385,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3386,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3387,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3388,wcc,West Coast Conference,East,Midwest,Mideast,West
2001,2000-10-30,3389,maac,Metro Atlantic Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3390,pac_ten,Pacific-10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3391,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3392,ind,Independent,East,Midwest,Mideast,West
2001,2000-10-30,3393,big_east,Big East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3394,ind,Independent,East,Midwest,Mideast,West
2001,2000-10-30,3395,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3396,a_ten,Atlantic 10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3397,sec,Southeastern Conference,East,Midwest,Mideast,West
2001,2000-10-30,3398,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3399,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3400,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3401,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3402,southland,Southland Conference,East,Midwest,Mideast,West
2001,2000-10-30,3403,big_twelve,Big 12 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3404,ovc,Ohio Valley Conference,East,Midwest,Mideast,West
2001,2000-10-30,3405,mac,Mid-American Conference,East,Midwest,Mideast,West
2001,2000-10-30,3406,aec,America East Conference,East,Midwest,Mideast,West
2001,2000-10-30,3407,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3408,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3409,wac,Western Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3410,ind,Independent,East,Midwest,Mideast,West
2001,2000-10-30,3411,swac,Southwest Athletic Conference,East,Midwest,Mideast,West
2001,2000-10-30,3412,cusa,Conference USA,East,Midwest,Mideast,West
2001,2000-10-30,3414,big_west,Big West Conference,East,Midwest,Mideast,West
2001,2000-10-30,3416,a_sun,Atlantic Sun Conference,East,Midwest,Mideast,West
2001,2000-10-30,3417,pac_ten,Pacific-10 Conference,East,Midwest,Mideast,West
2001,2000-10-30,3418,sun_belt,Sun Belt Conference,East,Midwest,Mideast,West
