Season,DayNum,WTeamID,LTeamID,WScore,LScore,LocG,LocC,LocH,LocA
2010,22,1403,1372,63,61,1,,0,1
2010,22,1409,1258,79,65,1,,1,0
2010,22,1412,1407,77,59,1,,1,0
2010,22,1419,1212,76,66,1,,1,0
2010,22,1422,1367,76,70,1,,0,1
2010,22,1423,1440,115,95,1,,1,0
2010,22,1427,1192,75,61,1,,0,0
2010,22,1429,1226,77,44,1,,1,0
2010,22,1441,1127,73,44,1,,1,0
2010,22,1448,1445,76,52,1,,1,0
2010,22,1452,1154,69,50,1,,0,0
2010,22,1454,1159,69,60,1,,0,0
2010,22,1455,1234,74,57,1,,0,0
2010,22,1460,1141,69,53,1,,1,0
2010,22,1463,1189,69,65,1,,0,0
2010,23,1117,1404,80,66,1,,1,0
2010,23,1120,1219,75,54,1,,1,0
2010,23,1131,1318,69,64,1,,1,0
2010,23,1135,1136,70,68,1,,0,1
2010,23,1163,1261,81,55,1,,0,0
2010,23,1176,1461,80,77,1,,1,0
2010,23,1181,1113,64,53,1,,0,0
2010,23,1184,1427,74,72,1,,1,0
2010,23,1190,1158,77,71,1,,1,0
2010,23,1193,1224,81,60,1,,0,1
2010,23,1209,1430,59,52,1,,0,0
2010,23,1211,1153,61,59,1,,0,0
2010,23,1217,1306,78,60,1,,1,0
2010,23,1242,1324,89,59,1,,1,0
2010,23,1246,1390,73,65,1,,0,0
2010,23,1250,1384,76,67,1,,0,1
2010,23,1256,1114,86,66,1,,1,0
2010,23,1264,1110,69,62,1,,0,1
2010,23,1267,1249,87,74,1,,1,0
2010,23,1274,1195,77,58,1,,1,0
2010,23,1286,1362,70,66,1,,0,1
2010,23,1310,1291,74,64,1,,0,1
2010,23,1319,1365,88,72,1,,0,1
2010,23,1331,1197,72,51,1,,0,0
2010,23,1334,1361,71,63,1,,1,0
2010,23,1336,1357,87,75,1,,1,0
2010,23,1358,1351,80,68,1,,0,0
2010,23,1360,1328,76,64,1,,0,0
2010,23,1375,1108,83,67,1,,1,0
2010,23,1378,1245,76,54,1,,1,0
2010,23,1399,1381,72,65,1,,0,1
2010,23,1414,1192,75,54,1,,0,0
2010,23,1424,1221,80,59,1,,1,0
2010,23,1431,1299,81,66,1,,1,0
2010,23,1435,1112,84,72,1,,0,0
2010,23,1438,1156,76,65,1,,0,0
2010,23,1441,1182,83,77,1,,1,0
2010,23,1456,1214,62,61,1,,1,0
2010,23,1458,1268,78,69,1,,0,0
2010,24,1104,1124,79,76,1,,0,0
2010,24,1199,1233,54,49,1,,0,0
2010,24,1222,1328,100,93,1,,0,0
2010,24,1266,1462,71,61,1,,0,0
2010,24,1276,1166,83,76,1,,0,0
2010,24,1278,1139,82,73,1,,0,0
2010,24,1308,1299,84,68,1,,1,0
2010,24,1339,1417,74,47,1,,0,0
2010,24,1375,1209,70,66,1,,1,0
2010,24,1401,1155,69,60,1,,0,0
2010,24,1430,1108,68,53,1,,0,0
2010,24,1452,1253,85,62,1,,0,0
2010,25,1103,1115,68,65,1,,1,0
2010,25,1113,1261,71,52,1,,0,0
2010,25,1124,1233,72,62,1,,0,0
2010,25,1126,1255,66,62,1,,0,0
2010,25,1139,1417,69,67,1,,0,0
2010,25,1140,1451,87,70,1,,1,0
2010,25,1144,1316,59,58,1,,1,0
2010,25,1147,1419,94,84,1,,1,0
2010,25,1155,1253,87,79,1,,0,0
2010,25,1165,1405,78,60,1,,0,0
2010,25,1180,1436,74,61,1,,1,0
2010,25,1181,1163,68,59,1,,0,0
2010,25,1190,1116,94,85,1,,0,1
2010,25,1196,1277,77,74,1,,0,0
2010,25,1199,1104,60,51,1,,0,0
2010,25,1202,1421,72,66,1,,0,1
2010,25,1208,1240,67,64,1,,1,0
2010,25,1210,1273,85,74,1,,1,0
2010,25,1229,1313,79,66,1,,1,0
2010,25,1235,1387,65,54,1,,0,0
2010,25,1242,1399,112,75,1,,1,0
2010,25,1251,1290,72,53,1,,0,0
2010,25,1266,1276,79,65,1,,0,0
2010,25,1281,1330,66,61,1,,0,0
2010,25,1284,1461,75,73,1,,0,1
2010,25,1294,1315,70,63,1,,0,1
2010,25,1307,1218,83,71,1,,0,1
2010,25,1321,1323,72,58,1,,0,0
2010,25,1329,1133,68,57,1,,0,0
2010,25,1337,1214,75,66,1,,0,0
2010,25,1339,1278,61,56,1,,0,0
2010,25,1350,1280,63,62,1,,0,0
2010,25,1353,1269,83,75,1,,0,0
2010,25,1360,1222,72,65,1,,0,0
2010,25,1370,1342,67,63,1,,0,0
2010,25,1376,1239,97,93,1,,1,0
2010,25,1378,1194,78,58,1,,1,0
2010,25,1382,1369,67,44,1,,0,0
2010,25,1385,1373,77,68,1,,0,0
2010,25,1393,1162,85,60,1,,1,0
2010,25,1396,1439,61,50,1,,1,0
2010,25,1397,1158,86,69,1,,1,0
2010,25,1398,1244,73,67,1,,0,0
2010,25,1410,1151,61,50,1,,0,0
2010,25,1425,1164,74,43,1,,1,0
2010,25,1428,1228,60,58,1,,0,0
2010,25,1433,1305,85,76,1,,1,0
2010,25,1434,1204,97,89,1,,0,1
2010,25,1450,1311,78,69,1,,0,0
2010,25,1452,1401,73,66,1,,0,0
2010,25,1453,1295,71,62,1,,0,1
2010,25,1459,1380,81,66,1,,0,0
2010,25,1462,1166,80,67,1,,0,0
2010,26,1102,1149,68,58,1,,1,0
2010,26,1111,1288,93,92,1,,1,0
2010,26,1114,1142,71,62,1,,1,0
2010,26,1119,1463,64,48,1,,1,0
2010,26,1125,1183,95,62,1,,0,1
2010,26,1126,1410,67,64,1,,0,0
2010,26,1129,1317,79,73,1,,1,0
2010,26,1130,1344,82,77,1,,0,1
2010,26,1133,1228,72,68,1,,0,0
2010,26,1137,1447,85,61,1,,0,1
2010,26,1145,1224,70,54,1,,1,0
2010,26,1148,1366,51,44,1,,0,0
2010,26,1151,1255,74,70,1,,0,0
2010,26,1165,1436,67,59,1,,0,0
2010,26,1171,1216,68,56,1,,1,0
2010,26,1173,1406,74,69,1,,1,0
2010,26,1176,1355,83,80,1,,0,1
2010,26,1177,1178,68,66,1,,1,0
2010,26,1179,1122,78,72,1,,0,1
2010,26,1180,1405,69,59,1,,1,0
2010,26,1184,1198,81,67,1,,1,0
2010,26,1187,1422,82,61,1,,0,1
2010,26,1196,1353,73,58,1,,0,0
2010,26,1207,1248,97,64,1,,1,0
2010,26,1214,1461,78,67,1,,0,1
2010,26,1225,1186,76,54,1,,1,0
2010,26,1226,1282,68,65,1,,0,1
2010,26,1229,1369,93,53,1,,1,0
2010,26,1231,1322,90,72,1,,1,0
2010,26,1234,1300,73,63,1,,1,0
2010,26,1241,1420,53,51,1,,1,0
2010,26,1243,1237,70,57,1,,0,0
2010,26,1244,1290,85,68,1,,0,0
2010,26,1249,1299,74,73,1,,1,0
2010,26,1251,1398,63,60,1,,0,0
2010,26,1252,1188,67,64,1,,0,1
2010,26,1264,1200,68,44,1,,1,0
2010,26,1267,1325,60,53,1,,0,0
2010,26,1270,1418,60,58,1,,1,0
2010,26,1271,1110,65,58,1,,1,0
2010,26,1274,1367,70,41,1,,1,0
2010,26,1275,1191,82,58,1,,1,0
2010,26,1277,1269,106,68,1,,0,0
2010,26,1280,1330,69,55,1,,0,0
2010,26,1283,1409,83,75,1,,1,0
2010,26,1291,1298,65,56,1,,0,1
2010,26,1306,1265,72,58,1,,1,0
2010,26,1318,1460,70,67,1,,1,0
2010,26,1320,1296,52,45,1,,1,0
2010,26,1321,1235,67,65,1,,0,0
2010,26,1323,1387,64,52,1,,0,0
2010,26,1324,1146,83,75,1,,1,0
2010,26,1326,1384,110,47,1,,1,0
2010,26,1328,1311,81,60,1,,0,0
2010,26,1329,1428,77,55,1,,0,0
2010,26,1332,1286,89,66,1,,1,0
2010,26,1333,1203,64,57,1,,0,1
2010,26,1337,1284,82,73,1,,0,0
2010,26,1338,1464,72,56,1,,1,0
2010,26,1342,1380,71,69,1,,0,0
2010,26,1345,1141,64,38,1,,1,0
2010,26,1348,1172,75,65,1,,0,1
2010,26,1350,1281,59,52,1,,0,0
2010,26,1351,1127,58,50,1,,1,0
2010,26,1356,1227,74,64,1,,1,0
2010,26,1361,1319,89,48,1,,1,0
2010,26,1363,1334,59,55,1,,1,0
2010,26,1364,1258,89,84,1,,0,1
2010,26,1365,1201,74,67,1,,1,0
2010,26,1371,1254,95,66,1,,1,0
2010,26,1373,1135,99,79,1,,0,0
2010,26,1382,1313,98,71,1,,0,0
2010,26,1383,1159,66,65,1,,0,1
2010,26,1385,1396,55,48,1,,0,1
2010,26,1392,1312,60,46,1,,1,0
2010,26,1403,1359,74,53,1,,1,0
2010,26,1407,1434,80,64,1,,0,0
2010,26,1408,1206,76,71,1,,1,0
2010,26,1412,1197,90,59,1,,1,0
2010,26,1413,1123,60,58,1,,0,1
2010,26,1415,1170,59,58,1,,0,1
2010,26,1416,1107,76,72,1,,1,0
2010,26,1424,1257,76,71,1,,1,0
2010,26,1427,1411,79,57,1,,1,0
2010,26,1429,1381,89,49,1,,1,0
2010,26,1437,1247,81,63,1,,1,0
2010,26,1439,1174,74,66,1,,0,0
2010,26,1441,1205,75,59,1,,0,1
2010,26,1444,1221,64,54,1,,1,0
2010,26,1450,1360,93,56,1,,0,0
2010,26,1454,1132,90,83,1,,0,1
2010,26,1455,1156,69,54,1,,0,1
2010,26,1456,1448,78,68,1,,0,1
2010,26,1459,1370,84,83,1,,0,0
2010,27,1103,1310,80,68,1,,1,0
2010,27,1104,1276,68,66,1,,0,0
2010,27,1124,1462,69,64,1,,0,0
2010,27,1143,1343,81,60,1,,1,0
2010,27,1154,1148,67,53,1,,1,0
2010,27,1155,1139,70,69,1,,0,0
2010,27,1161,1362,91,75,1,,1,0
2010,27,1165,1180,61,54,1,,0,1
2010,27,1182,1347,71,63,1,,1,0
2010,27,1190,1316,82,56,1,,1,0
2010,27,1199,1266,57,56,1,,0,0
2010,27,1204,1407,80,77,1,,1,0
2010,27,1214,1284,59,56,1,,0,0
2010,27,1217,1131,78,70,1,,0,1
2010,27,1229,1382,80,77,1,,1,0
2010,27,1232,1117,77,72,1,,0,1
2010,27,1233,1166,63,55,1,,0,0
2010,27,1245,1287,63,57,1,,0,1
2010,27,1253,1417,79,68,1,,0,0
2010,27,1256,1395,68,63,1,,0,1
2010,27,1279,1394,73,58,1,,1,0
2010,27,1301,1309,69,52,1,,1,0
2010,27,1304,1425,51,48,1,,0,1
2010,27,1314,1305,80,73,1,,1,0
2010,27,1369,1313,75,54,1,,0,0
2010,27,1375,1116,74,61,1,,0,1
2010,27,1390,1340,83,64,1,,1,0
2010,27,1400,1349,77,59,1,,0,1
2010,27,1401,1278,66,65,1,,0,0
2010,27,1423,1189,86,56,1,,0,1
2010,27,1436,1405,82,49,1,,0,0
2010,27,1449,1285,63,59,1,,1,0
2010,27,1452,1339,84,66,1,,0,0
2010,27,1453,1315,67,41,1,,0,1
2010,27,1461,1337,86,82,1,,1,0
2010,28,1111,1457,70,51,1,,1,0
2010,28,1113,1115,74,57,1,,1,0
2010,28,1114,1331,73,68,1,,1,0
2010,28,1119,1136,64,58,1,,1,0
2010,28,1125,1398,69,60,1,,1,0
2010,28,1132,1198,67,62,1,,1,0
2010,28,1169,1167,81,74,1,,1,0
2010,28,1185,1145,75,58,1,,1,0
2010,28,1194,1107,81,65,1,,1,0
2010,28,1207,1291,83,62,1,,1,0
2010,28,1209,1239,64,54,1,,1,0
2010,28,1219,1354,74,66,1,,1,0
2010,28,1220,1193,84,80,1,,1,0
2010,28,1221,1265,68,56,1,,1,0
2010,28,1246,1421,94,57,1,,0,0
2010,28,1272,1324,77,46,1,,1,0
2010,28,1298,1346,65,62,1,,1,0
2010,28,1322,1147,83,80,1,,0,1
2010,28,1336,1438,69,66,1,,0,1
2010,28,1351,1386,81,73,1,,1,0
2010,28,1357,1162,60,55,1,,1,0
2010,28,1367,1391,78,56,1,,1,0
2010,28,1371,1312,93,53,1,,1,0
2010,28,1388,1363,78,71,1,,0,1
2010,28,1389,1248,58,56,1,,0,1
2010,28,1392,1250,71,52,1,,0,1
2010,28,1393,1159,92,58,1,,1,0
2010,28,1408,1106,82,55,1,,1,0
2010,28,1426,1223,80,75,1,,0,1
2010,28,1455,1108,87,52,1,,1,0
2010,29,1110,1224,59,53,1,,1,0
2010,29,1120,1105,87,52,1,,0,0
2010,29,1126,1195,67,59,1,,0,1
2010,29,1141,1152,78,40,1,,1,0
2010,29,1151,1240,80,71,1,,0,1
2010,29,1153,1411,94,57,1,,1,0
2010,29,1160,1362,78,54,1,,1,0
2010,29,1175,1174,75,67,1,,1,0
2010,29,1191,1399,91,90,1,,0,1
2010,29,1196,1197,80,59,1,,1,0
2010,29,1236,1188,69,64,1,,0,1
2010,29,1259,1288,78,66,1,,1,0
2010,29,1261,1418,66,58,1,,1,0
2010,29,1268,1231,80,68,1,,0,1
2010,29,1294,1161,70,63,1,,1,0
2010,29,1314,1277,89,82,1,,1,0
2010,29,1321,1301,65,53,1,,0,1
2010,29,1323,1226,80,70,1,,1,0
2010,29,1334,1201,70,58,1,,0,1
2010,29,1344,1318,76,72,1,,0,1
2010,29,1345,1448,69,58,1,,1,0
2010,29,1365,1364,79,68,1,,0,1
2010,29,1396,1444,76,70,1,,0,1
2010,29,1431,1308,79,58,1,,0,1
2010,29,1436,1171,63,58,1,,0,1
2010,29,1439,1234,70,64,1,,0,1
2010,30,1102,1300,61,49,1,,1,0
2010,30,1104,1316,73,51,1,,1,0
2010,30,1130,1276,62,58,1,,0,1
2010,30,1133,1296,63,49,1,,0,1
2010,30,1139,1123,59,38,1,,0,1
2010,30,1150,1187,80,68,1,,1,0
2010,30,1163,1131,92,64,1,,1,0
2010,30,1165,1137,104,98,1,,0,1
2010,30,1170,1413,59,57,1,,0,1
2010,30,1173,1275,65,58,1,,0,1
2010,30,1176,1249,62,55,1,,1,0
2010,30,1177,1106,58,50,1,,1,0
2010,30,1203,1206,66,49,1,,1,0
2010,30,1208,1387,64,56,1,,1,0
2010,30,1210,1373,74,61,1,,1,0
2010,30,1211,1450,74,69,1,,1,0
2010,30,1217,1349,85,64,1,,1,0
2010,30,1221,1135,85,79,1,,0,1
2010,30,1223,1192,92,77,1,,1,0
2010,30,1228,1155,76,74,1,,0,1
2010,30,1241,1313,72,64,1,,1,0
2010,30,1242,1108,98,31,1,,1,0
2010,30,1256,1419,76,73,1,,0,1
2010,30,1257,1391,80,48,1,,1,0
2010,30,1269,1346,62,58,1,,1,0
2010,30,1274,1278,63,58,1,,1,0
2010,30,1279,1117,79,57,1,,0,1
2010,30,1283,1114,75,62,1,,0,1
2010,30,1304,1410,81,53,1,,1,0
2010,30,1307,1143,86,78,1,,1,0
2010,30,1309,1408,51,50,1,,0,1
2010,30,1320,1235,63,60,1,,0,1
2010,30,1326,1199,77,64,1,,1,0
2010,30,1328,1116,67,47,1,,1,0
2010,30,1338,1182,67,58,1,,0,0
2010,30,1340,1339,86,82,1,,0,1
2010,30,1350,1330,67,60,1,,1,0
2010,30,1361,1360,69,62,1,,0,1
2010,30,1372,1238,79,68,1,,0,1
2010,30,1376,1443,74,56,1,,1,0
2010,30,1378,1214,74,55,1,,1,0
2010,30,1385,1392,63,55,1,,1,0
2010,30,1395,1374,60,53,1,,0,1
2010,30,1397,1190,78,66,1,,1,0
2010,30,1401,1341,84,59,1,,1,0
2010,30,1406,1420,82,77,1,,1,0
2010,30,1409,1329,86,65,1,,1,0
2010,30,1412,1292,65,64,1,,1,0
2010,30,1414,1218,80,70,1,,1,0
2010,30,1415,1167,87,47,1,,1,0
2010,30,1424,1112,74,72,1,,0,1
2010,30,1429,1140,71,61,1,,1,0
2010,30,1433,1348,82,80,1,,1,0
2010,30,1435,1281,89,83,1,,1,0
2010,30,1437,1180,77,58,1,,1,0
2010,30,1441,1459,72,67,1,,1,0
2010,30,1451,1428,83,76,1,,1,0
2010,30,1456,1255,84,65,1,,1,0
2010,30,1458,1181,73,69,1,,1,0
2010,30,1463,1216,48,46,1,,0,1
2010,31,1122,1369,76,71,1,,1,0
2010,31,1124,1113,64,61,1,,0,1
2010,31,1125,1244,75,70,1,,0,1
2010,31,1132,1366,59,51,1,,1,0
2010,31,1138,1119,74,67,1,,1,0
2010,31,1142,1370,85,74,1,,1,0
2010,31,1147,1381,93,85,1,,1,0
2010,31,1148,1383,63,50,1,,0,1
2010,31,1157,1440,111,97,1,,0,1
2010,31,1158,1204,68,59,1,,1,0
2010,31,1162,1250,75,70,1,,1,0
2010,31,1169,1225,95,93,1,,1,0
2010,31,1172,1154,74,63,1,,0,1
2010,31,1178,1464,82,71,1,,1,0
2010,31,1183,1398,83,81,1,,0,1
2010,31,1193,1265,70,61,1,,1,0
2010,31,1198,1197,61,56,1,,0,1
2010,31,1202,1111,85,82,1,,0,1
2010,31,1219,1342,63,61,1,,0,1
2010,31,1237,1355,79,57,1,,1,0
2010,31,1247,1248,79,67,1,,1,0
2010,31,1251,1149,69,53,1,,1,0
2010,31,1252,1273,98,89,1,,0,1
2010,31,1254,1136,62,46,1,,1,0
2010,31,1263,1159,76,66,1,,0,1
2010,31,1287,1404,74,66,1,,0,1
2010,31,1293,1184,62,60,1,,1,0
2010,31,1295,1442,60,55,1,,0,1
2010,31,1331,1282,68,57,1,,1,0
2010,31,1347,1457,61,59,1,,0,1
2010,31,1352,1291,63,57,1,,1,0
2010,31,1353,1343,58,44,1,,1,0
2010,31,1359,1189,55,31,1,,1,0
2010,31,1371,1216,89,56,1,,1,0
2010,31,1384,1447,69,42,1,,1,0
2010,31,1400,1425,69,50,1,,1,0
2010,31,1403,1449,99,92,1,,1,0
2010,31,1453,1260,90,69,1,,1,0
2010,31,1454,1227,57,52,1,,1,0
2010,31,1455,1411,74,43,1,,1,0
2010,31,1460,1156,73,64,1,,1,0
2010,32,1127,1137,64,60,1,,1,0
2010,32,1145,1259,70,65,1,,1,0
2010,32,1146,1168,69,49,1,,0,0
2010,32,1188,1179,60,58,1,,0,1
2010,32,1191,1106,61,57,1,,1,0
2010,32,1196,1239,85,67,1,,0,1
2010,32,1277,1459,72,60,1,,1,0
2010,32,1285,1319,71,54,1,,1,0
2010,32,1286,1294,87,63,1,,1,0
2010,32,1298,1335,73,67,1,,1,0
2010,32,1310,1264,88,64,1,,1,0
2010,32,1333,1160,74,69,1,,1,0
2010,32,1338,1306,47,32,1,,1,0
2010,32,1372,1380,79,52,1,,1,0
2010,32,1389,1233,56,54,1,,0,1
2010,32,1401,1103,74,62,1,,1,0
2010,32,1407,1120,81,77,1,,0,1
2010,32,1412,1190,74,52,1,,1,0
2010,32,1415,1360,58,55,1,,1,0
2010,32,1426,1315,75,65,1,,0,0
2010,32,1462,1245,77,61,1,,1,0
2010,33,1104,1419,74,46,1,,1,0
2010,33,1116,1290,91,54,1,,1,0
2010,33,1122,1183,73,60,1,,1,0
2010,33,1125,1273,94,90,1,,0,1
2010,33,1126,1197,58,57,1,,1,0
2010,33,1132,1200,67,46,1,,0,1
2010,33,1139,1434,84,67,1,,1,0
2010,33,1140,1362,69,43,1,,0,0
2010,33,1142,1337,83,77,1,,1,0
2010,33,1143,1235,82,63,1,,1,0
2010,33,1146,1380,79,63,1,,0,0
2010,33,1150,1257,87,65,1,,0,1
2010,33,1154,1204,68,43,1,,1,0
2010,33,1157,1251,73,58,1,,0,1
2010,33,1158,1172,67,55,1,,1,0
2010,33,1161,1176,64,59,1,,1,0
2010,33,1173,1250,89,71,1,,1,0
2010,33,1178,1156,69,62,1,,1,0
2010,33,1179,1315,72,63,1,,1,0
2010,33,1180,1318,49,47,1,,1,0
2010,33,1181,1385,80,71,1,,1,0
2010,33,1182,1366,58,44,1,,1,0
2010,33,1184,1404,85,74,1,,0,1
2010,33,1188,1426,71,67,1,,0,0
2010,33,1189,1151,82,63,1,,0,1
2010,33,1206,1423,57,52,1,,0,1
2010,33,1207,1110,73,46,1,,1,0
2010,33,1209,1241,49,44,1,,0,1
2010,33,1210,1425,79,53,1,,1,0
2010,33,1220,1406,84,64,1,,0,1
2010,33,1224,1214,56,54,1,,0,0
2010,33,1228,1129,84,77,1,,1,0
2010,33,1229,1141,75,62,1,,1,0
2010,33,1234,1341,80,51,1,,1,0
2010,33,1237,1295,86,74,1,,1,0
2010,33,1240,1399,83,72,1,,1,0
2010,33,1243,1450,86,69,1,,1,0
2010,33,1244,1252,97,91,1,,1,0
2010,33,1246,1314,68,66,1,,1,0
2010,33,1254,1148,69,65,1,,1,0
2010,33,1255,1195,82,75,1,,1,0
2010,33,1256,1322,98,70,1,,1,0
2010,33,1260,1454,69,64,1,,0,1
2010,33,1269,1221,84,63,1,,0,0
2010,33,1271,1175,53,50,1,,1,0
2010,33,1272,1117,74,55,1,,1,0
2010,33,1276,1115,67,53,1,,1,0
2010,33,1278,1135,91,55,1,,1,0
2010,33,1279,1379,81,79,1,,1,0
2010,33,1280,1382,105,53,1,,1,0
2010,33,1281,1332,106,69,1,,1,0
2010,33,1282,1147,84,83,1,,0,1
2010,33,1283,1102,58,48,1,,1,0
2010,33,1286,1319,62,50,1,,1,0
2010,33,1288,1164,80,67,1,,0,1
2010,33,1293,1287,86,56,1,,1,0
2010,33,1294,1285,59,48,1,,0,1
2010,33,1299,1313,93,84,1,,0,1
2010,33,1301,1266,77,73,1,,0,1
2010,33,1307,1308,75,58,1,,1,0
2010,33,1309,1223,79,67,1,,1,0
2010,33,1317,1349,64,62,1,,0,1
2010,33,1324,1236,84,76,1,,0,1
2010,33,1326,1185,111,60,1,,1,0
2010,33,1329,1427,61,55,1,,1,0
2010,33,1330,1174,65,44,1,,1,0
2010,33,1331,1381,68,53,1,,1,0
2010,33,1334,1305,61,58,1,,1,0
2010,33,1340,1186,98,75,1,,1,0
2010,33,1345,1138,101,65,1,,1,0
2010,33,1346,1192,73,52,1,,1,0
2010,33,1347,1342,61,57,1,,0,1
2010,33,1348,1344,86,82,1,,1,0
2010,33,1352,1447,73,70,1,,1,0
2010,33,1354,1445,63,60,1,,0,1
2010,33,1355,1442,80,74,1,,0,1
2010,33,1357,1284,81,73,1,,1,0
2010,33,1361,1364,69,61,1,,0,1
2010,33,1363,1430,82,74,1,,0,1
2010,33,1368,1238,77,55,1,,0,1
2010,33,1369,1398,74,66,1,,0,1
2010,33,1370,1413,88,78,1,,0,1
2010,33,1372,1168,62,61,1,,1,0
2010,33,1373,1107,83,54,1,,1,0
2010,33,1383,1136,54,48,1,,1,0
2010,33,1384,1291,73,66,1,,1,0
2010,33,1387,1356,71,61,1,,1,0
2010,33,1388,1429,68,63,1,,0,1
2010,33,1392,1162,63,60,1,,1,0
2010,33,1393,1263,101,55,1,,1,0
2010,33,1396,1336,45,42,1,,1,0
2010,33,1402,1410,80,70,1,,1,0
2010,33,1405,1420,76,67,1,,1,0
2010,33,1418,1358,95,85,1,,0,1
2010,33,1421,1205,58,56,1,,0,1
2010,33,1422,1359,73,40,1,,0,1
2010,33,1424,1365,66,63,1,,0,1
2010,33,1428,1226,68,56,1,,1,0
2010,33,1435,1177,67,54,1,,1,0
2010,33,1436,1312,88,49,1,,0,1
2010,33,1440,1149,103,91,1,,1,0
2010,33,1441,1202,64,57,1,,0,1
2010,33,1448,1211,77,75,1,,0,1
2010,33,1451,1170,80,65,1,,0,1
2010,33,1453,1227,85,59,1,,1,0
2010,33,1455,1367,72,45,1,,1,0
2010,33,1456,1433,75,74,1,,1,0
2010,33,1457,1219,82,68,1,,1,0
2010,33,1458,1212,79,46,1,,1,0
2010,33,1460,1464,67,54,1,,1,0
2010,33,1461,1258,76,70,1,,1,0
2010,34,1130,1274,61,60,1,,1,0
2010,34,1131,1137,63,53,1,,1,0
2010,34,1155,1376,72,61,1,,1,0
2010,34,1163,1217,79,73,1,,1,0
2010,34,1165,1386,78,66,1,,1,0
2010,34,1166,1304,67,61,1,,1,0
2010,34,1193,1389,61,48,1,,0,1
2010,34,1199,1198,82,62,1,,1,0
2010,34,1201,1360,69,37,1,,1,0
2010,34,1203,1298,81,69,1,,0,0
2010,34,1218,1249,96,78,1,,1,0
2010,34,1222,1394,83,76,1,,1,0
2010,34,1225,1339,68,48,1,,1,0
2010,34,1242,1417,73,61,1,,0,1
2010,34,1247,1216,75,62,1,,1,0
2010,34,1264,1145,71,57,1,,0,1
2010,34,1310,1259,77,57,1,,1,0
2010,34,1323,1416,90,72,1,,1,0
2010,34,1328,1112,79,62,1,,1,0
2010,34,1333,1167,74,39,1,,1,0
2010,34,1343,1248,62,48,1,,1,0
2010,34,1351,1265,55,51,1,,1,0
2010,34,1353,1159,76,67,1,,1,0
2010,34,1409,1325,81,80,1,,1,0
2010,34,1437,1268,95,86,1,,0,0
2010,34,1439,1208,74,62,1,,1,0
2010,34,1443,1408,62,48,1,,1,0
2010,34,1449,1169,88,76,1,,1,0
2010,35,1111,1459,77,76,1,,0,1
2010,35,1116,1175,71,53,1,,1,0
2010,35,1119,1192,61,40,1,,0,1
2010,35,1120,1438,68,67,1,,1,0
2010,35,1158,1422,67,64,1,,0,1
2010,35,1267,1127,69,55,1,,0,1
2010,35,1277,1154,69,56,1,,0,1
2010,35,1344,1135,78,62,1,,1,0
2010,35,1371,1269,86,68,1,,1,0
2010,35,1373,1233,73,60,1,,0,1
2010,35,1374,1402,94,86,1,,1,0
2010,35,1400,1253,107,74,1,,1,0
2010,35,1401,1317,75,65,1,,1,0
2010,35,1427,1410,84,58,1,,1,0
2010,35,1436,1463,72,60,1,,0,1
2010,35,1441,1133,75,67,1,,0,1
2010,36,1102,1341,75,41,1,,1,0
2010,36,1107,1335,78,60,1,,0,1
2010,36,1125,1292,83,71,1,,0,1
2010,36,1140,1113,81,68,1,,1,0
2010,36,1150,1445,94,52,1,,1,0
2010,36,1162,1447,102,91,1,,0,1
2010,36,1173,1206,56,55,1,,0,1
2010,36,1176,1169,89,82,1,,1,0
2010,36,1200,1392,93,77,1,,1,0
2010,36,1201,1337,80,72,1,,0,1
2010,36,1207,1139,72,65,1,,0,0
2010,36,1228,1435,79,68,1,,1,0
2010,36,1231,1338,74,64,1,,0,0
2010,36,1243,1462,71,56,1,,1,0
2010,36,1266,1454,71,51,1,,1,0
2010,36,1278,1288,94,64,1,,1,0
2010,36,1320,1234,67,50,1,,1,0
2010,36,1330,1291,64,38,1,,1,0
2010,36,1336,1420,58,42,1,,1,0
2010,36,1348,1346,83,74,1,,1,0
2010,36,1362,1363,76,71,1,,1,0
2010,36,1383,1216,63,60,1,,1,0
2010,36,1396,1275,64,42,1,,0,1
2010,36,1398,1178,70,69,1,,0,1
2010,36,1403,1395,80,70,1,,0,1
2010,36,1425,1170,51,36,1,,1,0
2010,36,1443,1191,63,57,1,,1,0
2010,36,1460,1405,66,56,1,,0,1
2010,37,1112,1256,83,67,1,,1,0
2010,37,1122,1325,68,66,1,,0,1
2010,37,1123,1232,68,63,1,,0,1
2010,37,1129,1226,79,67,1,,0,1
2010,37,1138,1310,86,80,1,,0,1
2010,37,1143,1334,79,54,1,,0,1
2010,37,1164,1259,63,58,1,,1,0
2010,37,1174,1214,55,52,1,,1,0
2010,37,1193,1221,73,54,1,,1,0
2010,37,1217,1130,74,67,1,,0,1
2010,37,1220,1264,44,39,1,,1,0
2010,37,1233,1254,80,64,1,,1,0
2010,37,1242,1347,99,64,1,,1,0
2010,37,1246,1163,64,61,1,,0,0
2010,37,1247,1351,69,60,1,,0,1
2010,37,1248,1192,73,57,1,,1,0
2010,37,1271,1298,80,72,1,,1,0
2010,37,1272,1286,76,51,1,,1,0
2010,37,1283,1404,79,51,1,,1,0
2010,37,1306,1148,67,55,1,,1,0
2010,37,1307,1360,82,78,1,,0,1
2010,37,1323,1237,93,70,1,,1,0
2010,37,1328,1147,86,62,1,,1,0
2010,37,1331,1281,60,59,1,,1,0
2010,37,1344,1203,110,97,1,,0,1
